,,1Base_Wx-Years,1Base_Wx-Years,1Base_Wx-Years,1Base_Wx-Years,1Base_Wx-Years,1Base_Wx-Years,1Base_Wx-Years,1Base_Wx-Years,1Base_Wx-Years,1Base_Wx-Years,1Base_Wx-Years,1Base_Wx-Years,1Base_Wx-Years,1Base_Wx-Years,1Base_Wx-Years,1Base_Wx-Years,1Base_Wx-Years,1Base_Wx-Years,1Base_Wx-Years,1Base_Wx-Years,1Base_Wx-Years,1Base_Wx-Years,1Base_Wx-Years,1Base_Wx-Years,1Base_Wx-Years,1Base_Wx-Years,1Base_Wx-Years,1Base_Wx-Years,1Base_Wx-Years,1Base_Wx-Years
weather_year,,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
region,date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,2022-01-01,1.022914714205705,0.7646621704378511,0.7849526603147979,1.0469553212080789,1.0513266619605555,0.9553869004578976,0.922624524573711,1.0163072571637426,0.8744077135110603,1.0061172189984888,0.8997240404253903,0.8478358057920803,0.972844565032658,0.9220009016702811,0.9667085506292336,0.9731898524321521,0.9264414153293492,1.041962748942316,1.0844879246380776,0.8499811677225326,0.8118957022596375,0.926757004996248,1.080841551599099,0.944012066937139,1.0295340981315741,0.9205265660674824,0.8334811424225592,0.8114591682596359,1.0790061490322638,0.8368972965233319
Austria,2022-02-01,1.0733119124582609,0.8495122403566602,0.9666901755989903,0.8998423356994787,0.9777380353443046,1.0665129884212712,0.9232793650447382,0.9750908361383086,0.9746882904057371,0.974033508594594,1.0536664641543636,0.9844550412475037,1.0750662465671508,0.8851174799006458,1.0148736109974452,0.9385916771613267,0.8873357498426963,1.0197042968475976,1.00803095383905,1.0107400631736623,0.8875117129741906,1.0251708312323868,0.8026689700517927,0.9058160463698234,1.034295094211194,0.9982890755020994,1.0268654604066907,1.0543532043098367,0.9603855821634864,1.0133673277566249
Austria,2022-03-01,0.9809493583985043,0.9808983304500103,1.0012754304032443,0.957912082308072,1.014515259277323,0.9806110027954206,0.9898033120594042,0.9798186477432682,0.968161784249434,0.9849382938138876,1.00174142740174,0.9983514801430518,0.9617889554964257,0.9532524689933104,0.9793426410674558,0.9971815384404971,0.9657048434534122,0.9728277360323372,1.0259452788592827,0.9743533289207572,0.9715194231051393,0.9684809123622153,0.9822532106495533,0.9949718197466487,0.9488512541056289,0.9847686309860697,0.9636537729561416,0.982479360897061,0.996175775214751,1.0011699606881708
Austria,2022-04-01,0.9029510161753413,0.8930381978717149,0.8944766911634668,0.9134288145490532,0.9153023551090347,0.8555791480786186,0.8977109040445024,0.8280595459790391,0.9247347251481223,0.9151120057957272,0.9060183499417129,0.9246443254164639,0.9137135675475532,0.877481127580521,0.9251103976842234,0.9295275376393222,0.9201280266908177,0.8782486475834904,0.9254231167160809,0.8951458313372862,0.900466352104127,0.9008361828247385,0.9117304559192672,0.9064747211712512,0.8855637370749704,0.8793807194303367,0.8954402749325314,0.8929577456658429,0.8624438362821762,0.886473170389039
Austria,2022-05-01,0.9145805006648333,0.9267700948969616,0.8698536199345889,0.9280127124089782,0.9320717214328107,0.9331162654893037,0.9604123501787342,0.931434448572388,0.9251496249660783,0.9386963146177296,0.9099836267067661,0.9215151874341929,0.9302850640797553,0.9299494541429988,0.9237202798803623,0.9148197605875843,0.8915644411843572,0.9250938319985895,0.928534641418185,0.9083443093505152,0.9645495472228525,0.8697518782286192,0.9222253586433679,0.9586704412688396,0.9519390477149783,0.9207655405611002,0.9205172062773147,0.9441482879213754,0.9009395699384007,0.9279483338096448
Austria,2022-06-01,0.9925960287881977,0.9474864202267358,0.9808456520924544,0.9685398753457046,0.9395749023267131,0.9761367184187795,0.9518234274423563,0.9765247559538688,0.9760006637479974,0.9726759906333291,0.9499278434759629,0.9706697797636674,0.9543566718326671,0.964146731623303,0.9490772483775402,0.9583216833284223,0.9700220104323058,0.9742258231862793,0.963798176213156,0.9518828402141014,0.9628622043164003,0.9726620155716657,0.9624617196667867,0.9638022486087212,0.9632834622129111,0.9674819428742123,0.9793325895958311,0.9314549309098543,0.9764761120554889,0.9460019095583815
Austria,2022-07-01,0.9264173365667134,0.9590827117982573,0.9660696570748474,0.9452292371245354,0.9612847072011669,0.9559029777917176,0.9510419643400937,0.9882600263141752,0.9790463746616453,0.9698419898862048,0.988651353432161,0.9697035873031178,0.9775416144131736,0.9664200985598552,0.9591347186583494,0.968548892503744,0.9526979219127505,0.9443247662040892,0.9634531577276855,0.9407140650893151,0.9466387878975692,0.9807007840581157,0.9499645311933416,0.9555499950999999,0.9731515051345383,0.920901680136018,0.9538987281151051,0.9518975071836925,0.9515669613440532,0.9418829092303136
Austria,2022-08-01,0.9589167640924486,0.9709775782815083,0.9381390020466713,0.9583100497963919,0.9516692744963189,0.9723182615605286,0.9890127082809403,0.985587681575085,0.9660958023487549,0.9929486162268433,0.9716872022761698,0.9494668476408401,0.9922926508707917,0.9485898755127137,0.9570688615346323,0.9821493634447905,0.9955869959804643,0.9895978459185244,0.9690552466327849,0.9607282501036699,0.9876120698030016,0.9847359861644628,0.9688757609267846,0.9798917068623293,0.9799577550068814,0.9927228758713512,0.9526913565968046,0.9808158614827769,0.9737856025873938,0.9793467803526369
Austria,2022-09-01,0.9999095545325013,0.9776079632254326,0.9835600005603077,1.0036873534675912,0.9829794253799189,0.9878489485226645,1.0034034869129642,0.9598141781625416,1.0162988168721543,0.9924534434344064,1.0028904108466568,1.0243476516899808,0.9860623438774193,0.966017306336644,0.985114456883691,0.9766933129453852,0.9618161169327837,0.9713035126023402,0.9971477096021061,0.9895765830135287,0.998862524926888,1.005919973368673,0.9935574901142686,1.0106427710047448,0.9868047742264257,1.0048169324011396,0.9753202117223702,1.0001447048556358,0.9492106201510259,0.9511089894281793
Austria,2022-10-01,0.9808233016221274,0.860751933950028,0.8974013219058475,0.7744695305249102,0.981890901904335,0.9877223291897536,0.9826473426983913,0.9059394299295958,1.048969972135872,0.9898718761441433,1.0050114512134682,1.0036030309126855,1.0163086508055352,0.8408914912944278,0.9406883222893273,1.0010471949513218,1.0092973760303938,0.8721727591792217,1.0004061017873436,0.8922368636384586,0.9930217666554018,1.0023373018581945,0.968832630855372,1.0228782077118304,1.0079432967839415,0.803759803618777,0.9141356848807558,1.0093689784799578,0.9508451204129648,1.0115958691188869
Austria,2022-11-01,0.8176676569046134,0.9033731916988381,1.028328846256342,0.8401360633892543,0.9494587493911336,0.8772527218474349,0.7597836505842799,0.9170852831497461,0.7789112804124663,0.8231867791892186,1.020378188824653,0.877146550160741,0.9674067194906976,1.008407180123625,0.8918285491480982,0.7824438529892495,1.0362110824931314,0.8988237659580757,0.8597425719804203,0.9455347445367508,0.917991434600961,0.8984635185477615,0.9307171951171782,0.9814516555266979,1.0428146477547457,0.9865856928102529,0.9309089049479637,0.8870748460935916,0.9150882528312444,0.9155199165240789
Austria,2022-12-01,0.8448554591434373,0.720867399391851,1.0057515603014855,1.0058542971508515,1.0100687065697258,0.7471036652996489,0.719374251192471,0.9931878947763058,0.8976822423430794,0.9843798507352753,1.0594603931843949,0.7117146606871776,1.0685192383865023,0.9324398154735886,0.9667024801056737,0.8448929778713612,1.0409483196882992,0.6854785188087571,0.8502012809230539,0.8016440073194234,0.932179844849753,1.0773191896692595,0.7987967530036746,1.045956145366657,0.9463064505999126,0.9998397101977463,0.8467198203617436,0.9505522484894395,0.9271788359928715,1.0535501705899095
Belgium,2022-01-01,1.0210481017501716,0.7739453120745032,0.7879312449713926,1.0275564856058275,1.0257036877832326,0.9730854435062274,0.924163180978842,0.935085396431014,0.865213984708796,1.006936765421818,0.885007758311464,0.8378926501612797,0.9629893985151285,0.9267987563320269,0.9824306099719595,1.0653799156447625,0.961823705774477,1.0254434298783708,1.072302545180006,0.8595741058370123,0.8261723179530056,0.9167217479636041,1.0146472747373103,0.9403117997452137,1.0420382742166936,0.918409906356165,0.8770110601356345,0.7766270695627052,1.078174847843762,0.8451094350596476
Belgium,2022-02-01,0.9733609694933684,0.8332045952054312,0.9426984876305379,0.8844429894215377,0.9402571821106922,1.0005657989016923,0.896804549321774,0.9378158001605681,0.9067265239054414,0.9829309035257879,0.9892864887237528,0.9541036484660509,0.9976409510795111,0.935091316021725,0.9699082595750892,0.9653528913132832,0.8998498757927761,0.9857845733227021,0.96273776069081,0.9868133245548127,0.9481288657984044,0.9966544961302131,0.8255898544273307,0.8867602297690318,1.008166836082814,0.9642590948361915,1.011375798281185,1.0258744349618436,0.9364916492649379,0.9690265798196038
Belgium,2022-03-01,0.924554666388937,0.9558750548361393,0.9818047310085967,0.9205450489652484,0.966995889771383,0.9102650420183386,0.9480392991040727,0.9422122814621963,0.963322271612578,0.9726587673690348,0.9684007211645773,1.002711513721042,0.9492403986303078,0.9363685294225541,0.951354520442627,0.9435152152994449,0.9504041316473597,0.9054841954548858,0.9684170258158996,0.9557698099072612,0.9453371582209046,0.9379537422272781,0.9429223301590225,0.9701811373761932,0.9089499543751624,0.9439200996003954,0.9499928311562715,0.9456885684771716,0.9661629193146561,0.9460886575842451
Belgium,2022-04-01,0.8797724121495438,0.8801690485076569,0.8840913713574519,0.9035813578476041,0.9134176965205776,0.8896916940242905,0.887307359216984,0.8551447377134456,0.9269961587996751,0.9102594465013978,0.9078463687826787,0.918341531908406,0.8851328035784383,0.8528981184094794,0.9108293256317107,0.915820495155294,0.9099867940819031,0.8548537545906941,0.9170522826393688,0.8764270746882938,0.8877878379986119,0.8767698358052833,0.9020013097140247,0.8913320798547203,0.8906124186537151,0.8673278196024301,0.88709521607555,0.8763163151500781,0.8627499735276064,0.8709945422339027
Belgium,2022-05-01,0.9138435318607216,0.9300738180338298,0.8688436659338036,0.9256047262520688,0.9378354291436798,0.9404673089739846,0.9656655215358445,0.9311462997102407,0.9238278204941712,0.9379364387289555,0.914850063486527,0.9217973074953628,0.927342938745945,0.9234976810958408,0.9331761018195938,0.9060412115535595,0.9065916216557922,0.9124422760626292,0.9311269570791479,0.9069746359771478,0.9593877734025763,0.8594155645768252,0.9202563546833459,0.9553650118063978,0.9500525391170123,0.9174002050286912,0.9162716270126791,0.9431775850071886,0.9049089460971729,0.9225540096583444
Belgium,2022-06-01,0.9923690714706682,0.9566015098525646,0.9758112330088463,0.9690945416250463,0.9587578105017082,0.9695743196236365,0.9609020064540782,0.9851627879377663,0.9733782443026335,0.9737223850397624,0.9533678587779896,0.9682052275437596,0.9598973063889652,0.9690303879957981,0.960850183900293,0.9574725747530025,0.9695512301149425,0.9728347288329005,0.9643126333433701,0.9568512351619917,0.9597737262240977,0.9767823646411549,0.9771362695268381,0.9688231886919787,0.9623965549540168,0.9652777266041892,0.9835872901920955,0.937977703947769,0.9748044347443512,0.9582611005983814
Belgium,2022-07-01,0.9413229429625929,0.9703001043184069,0.9760137564699248,0.9514182304262668,0.9733334713020796,0.9636312744880668,0.9585345707410153,0.9897684350007523,0.9812889222869713,0.9720084567328656,0.9942206128054333,0.9753335052048411,0.9811478193273303,0.9751693915876414,0.9598321402260827,0.9722505004178669,0.9698352901114196,0.9547400399567106,0.9648704786951614,0.9435860661257066,0.9502179515208883,0.9744671456221904,0.9584129179434784,0.9552332274875522,0.9754698483092096,0.9440330288186478,0.9551636766896324,0.9615146192558687,0.9601794272338293,0.9741529964063541
Belgium,2022-08-01,0.9546169524755247,0.9726941660800585,0.9441739854870594,0.9585495003472998,0.9468986094338618,0.9692944148007339,0.9859365732215286,0.9840734732447339,0.9670229699883348,0.9901598919442561,0.9700934336372311,0.9500765932353886,0.9922112445469333,0.9539905868516237,0.9552969383618048,0.9812580714684118,0.9921459690405341,0.9962898916737462,0.9565631911467581,0.9577650042187777,0.9865840543934552,0.9800839554724169,0.9648846398266379,0.9779197557760383,0.9767495958636794,0.9886342716356413,0.9525244789215984,0.9787974317609547,0.9744458168847251,0.9777370466393969
Belgium,2022-09-01,0.993613935899815,0.9806800729454467,0.9790032804747855,1.0078781219228363,0.9796647428326222,0.9919543869619367,0.9998413103629684,0.9615401736255661,1.012847926987081,0.995418934855979,0.999725182365236,1.0189954183269394,0.9821251763166545,0.9646902916468942,0.9831866147257484,0.9823831362201197,0.975053754228689,0.9682570353514897,0.9981041311672444,0.9889939381296515,0.9900195578616553,1.000154564714048,0.9827092773036585,1.0043012623609338,0.9847655023867617,1.0030871780651096,0.9724276266763786,0.9968236021848439,0.9382083976831598,0.9492763565150237
Belgium,2022-10-01,0.9676535611184099,0.8075518742175346,0.8629535816508634,0.7588654442880024,0.9757218098205569,0.9815485116881505,0.9707894772113989,0.8575828999038263,1.0234290265203287,0.9806990909408875,0.9946984448617091,0.9980643506277624,0.9916415896729136,0.8147260720312539,0.9279390770194209,0.9994419654044158,1.000924992835007,0.8387856539014299,0.9930040111013964,0.8786145001762954,0.9618186774957382,0.9890565637364911,0.9559847221005229,1.0083540176675492,0.9996105618433976,0.7999267265025634,0.9014905994238214,1.0003637877628884,0.9330840874576519,1.0010416993360807
Belgium,2022-11-01,0.797056039718535,0.8955509390531228,0.9518633133539712,0.7559012135733799,0.857138054951887,0.8378584866205281,0.7294489151677447,0.9169076069045722,0.7300190865142541,0.8207426985004266,0.9872740797487218,0.8274635892484897,0.8946171990814314,0.893847968617019,0.806120020980448,0.7833519373287052,1.0233359515851466,0.7731645478985567,0.8310266720169722,0.9252275959168079,0.8623696551264634,0.8709167869987916,0.8780340529970905,0.9224400922649615,0.8760365354561302,0.9645053092996736,0.8648445826634693,0.8089583471918772,0.9100461247778375,0.78032663194559
Belgium,2022-12-01,0.7901573041070535,0.7021256187923866,0.8601435863536393,1.0947357588628501,0.9426500977147007,0.6337983229644283,0.6643857909649006,0.8526351688005723,0.8813543854866197,0.8640451426242431,0.9768379290962712,0.6530161882337772,0.9099431174432089,0.8348144611452775,0.938478322348796,0.7782589199604462,0.9662439298041526,0.6955746072344547,0.7924010153739546,0.7443929253238806,0.7907587695632351,0.9928472556894005,0.7177582370082247,0.9804573141626278,0.7904845871760341,0.9821846647009368,0.7966026960197248,0.9409882440794374,0.8765736207917147,1.0166440370162415
Czech Republic,2022-01-01,1.09601547877126,1.120311477011504,1.120612955504121,1.0878782539464407,1.1037325683356667,1.0882039829652368,1.0867062319084988,1.1328182205957005,1.0979131924568393,1.1039319822197955,1.1135250111390658,1.129725430199126,1.1158676778020544,1.1310610312581966,1.1150468615797822,1.1134738799318067,1.1034891556901592,1.1242199278855458,1.1031618926851083,1.0984840146250425,1.1604142098837644,1.1226278727159555,1.1155405147550164,1.1648218452462507,1.1022681292279837,1.109239802233484,1.1507699128981705,1.1264870570022343,1.1141986093708645,1.1263948063474267
Czech Republic,2022-02-01,1.0228291952302553,1.0524057579328807,1.044936099242237,1.0463873509287542,1.0496961395373348,1.0515011810937687,1.069726961286019,1.0473876206955928,1.0224564649025822,1.0725109564150448,1.042224020549839,1.047121779193784,1.0511034120265066,1.0288522754316323,1.0568606386584318,1.0624403654681889,1.0936928057524045,1.0395611166255467,1.0264044063564444,1.073204533724691,1.1179499791668397,1.0542228590610607,1.0941225762498188,1.0754009531190425,1.0168060427918642,1.033069790402271,1.0552782782003525,1.0533638770390714,1.0129380013855398,1.0202858149094727
Czech Republic,2022-03-01,0.9351442414377303,1.0309922065113029,1.0163219284920852,0.9748820413443433,1.0133102441339314,0.9142378425072577,1.0026922756823573,1.0024516140176818,0.9698688015035943,1.0357857251701321,1.027277579245913,1.0437338194771657,1.0002426761861405,0.9982194024588155,1.017942131119978,1.0152432220361438,1.038046460739737,0.9533806649569928,1.0005411711675325,1.0241745630117836,0.9938455898834625,0.9819727989398012,1.010273314126355,1.0410315232805396,0.9611017314256519,1.0017414546046581,1.006757991784214,0.9849400840467839,1.0128260795060227,1.0043612527663044
Czech Republic,2022-04-01,0.8958986350470298,0.8889666091334477,0.8899603105506653,0.9200225947577633,0.9318863486732983,0.8578332544265194,0.9298540488889296,0.8182954876075127,0.9335287197966875,0.9174073712270008,0.9252428346184683,0.9255031078327117,0.895800553378313,0.844376955136496,0.9154023187778668,0.9241716319139467,0.9122758712143261,0.8382073808008376,0.9497639437114611,0.8855283913132254,0.8848275516947824,0.890326631565973,0.9198586725842454,0.9134684875326519,0.8880034671763394,0.8796846844704417,0.9071392443072864,0.870768410128453,0.8635930764138019,0.8640922985513294
Czech Republic,2022-05-01,0.9267346993558567,0.9398444528344885,0.8718552060738579,0.9305935020978329,0.9373838146321447,0.9415444012794885,0.96858963242857,0.9346162665025325,0.9272415105300078,0.9424408295808849,0.9164232594231693,0.9266875746327002,0.938377848887323,0.9378329247648711,0.9314255518333179,0.9191968635341521,0.8960852159659071,0.9268303833605276,0.9343905739992121,0.9130990700074877,0.9754533286910301,0.8717819130197181,0.9265447805360163,0.960466559957559,0.9542216154148927,0.9225373682932245,0.916067032564673,0.9521802968894748,0.9017808664432683,0.9354940248554686
Czech Republic,2022-06-01,1.0054207332030571,0.9514747889614804,0.9861340326027471,0.9724252402726596,0.9423753037034032,0.984682325805833,0.9618758274291164,0.9806477541854636,0.9813363280185352,0.9830604643905834,0.9534354562446977,0.9783340814182889,0.9587339283634504,0.9720201811261624,0.9519848229151093,0.9694939368765192,0.9810259664803117,0.9830135369563472,0.9660131749489391,0.9575934534731414,0.9687212596755801,0.9817912680047868,0.966962015008546,0.9661827668129411,0.9744722394117684,0.975766315152967,0.9852854514555588,0.9409728896111667,0.9782324007740809,0.9550301853068769
Czech Republic,2022-07-01,0.9278182584990645,0.9650332539779745,0.9732859584402441,0.9455643688823848,0.9818815723164672,0.9698076796837645,0.9538381226979492,0.9952152920073888,0.9815433860051069,0.972978114697366,0.991511141429317,0.9758191501398407,0.9823784659349702,0.9763364854219254,0.9655869605270573,0.9758498765301185,0.9719174442781561,0.9449236877627077,0.9637296867120353,0.9450464434141524,0.9578680130071596,0.9833710411200793,0.9500453858352681,0.9646034808148883,0.9786348229114343,0.9174722633744231,0.9565668890396661,0.9605036792034333,0.9695609462567738,0.9527525128355351
Czech Republic,2022-08-01,0.9772696643764476,0.9895301669945911,0.944238625065348,0.9742042975206109,0.9598023448002869,0.9930833164385989,1.0037700099438802,1.0138699052703821,0.9759057681073864,1.008221162531951,0.9960597656117716,0.9653896150596926,1.0176237938729904,0.9752521599271031,0.9696430039239354,0.9936420650739418,1.0047448262040561,1.000796034519467,0.9762859655012667,0.96789702144805,0.9981911643410393,0.9967855460880443,0.9891800436726914,0.9971592144242288,0.9927312866202032,1.0125627998862452,0.9651025367005572,0.997045239754388,0.99859081506753,0.999142562722814
Czech Republic,2022-09-01,1.008785692990055,0.9905959356666499,0.9956023721144084,1.0159810585978204,0.9910810193074985,0.9978251497653017,1.0169987687809725,0.9821148186604778,1.0277613920951945,1.0050737042060434,1.0138174348909923,1.0364346279437544,1.005274187259792,0.9867821030057942,0.991321469014444,0.9920561375808513,0.9714812407350853,0.9772549659639257,1.0124587697152976,1.0013576409418834,1.00586735783462,1.021948275553254,1.0006434600990204,1.0200825526999344,1.0047735943101417,1.0139180796966367,0.9931411086722184,1.0235384214473977,0.949328550338127,0.9519784765916238
Czech Republic,2022-10-01,0.9857427922042057,0.9967004886462917,1.0279083291409374,1.0213097422056705,1.0155093113830218,1.0198001238428427,1.0393318721719313,1.0003398762049345,1.0544107849848654,0.9990126331433848,1.0279854152858885,1.0155808724906772,1.0266255635433874,1.0315033038708126,1.0079349459594973,1.0174059432426867,1.0257132403515072,1.0324069912208533,1.0123382017794473,1.0064135890348653,1.0104650687861387,1.022546816471324,1.023281731315453,1.0099932899199209,1.0265444043883625,1.0297128907192183,1.0312697385720975,1.0166919464066648,0.9992798152212736,1.0285825267953335
Czech Republic,2022-11-01,1.0840065264921621,1.088265739973812,1.071928001246549,1.0563213958663826,1.032627537630721,1.0676954182921936,1.042518121104877,1.0610191730131342,1.0567993065833028,1.0770786817929747,1.0637683075833586,1.0528768818079772,1.0308607165622694,1.0650111190500182,1.0340074930354157,1.03485059429884,1.0554424867007806,1.069083313932182,1.0171057991327104,1.0519104521121485,1.0793218922278267,1.0603641935436545,1.0729033235738383,1.0692820929735671,1.0633402296167591,1.08136612989623,1.058616941855804,1.0288688857676263,1.064886505815579,1.0616059856345794
Czech Republic,2022-12-01,0.8180755125995918,0.8262604335674901,1.022970245047927,1.024200727845693,1.0337556438598665,0.8070616625886097,0.7812139623481505,1.0422562997631832,1.0088635138350863,1.0515088908471608,1.076268724652678,0.8006933129942656,1.0800555841118984,1.00741847527454,0.8470665433085396,0.9239869820005635,1.0708475793153753,0.7966631153900028,0.9120670638723639,0.759718020716439,0.910751687244116,1.1043538403518338,0.934694723358441,1.0881136345980746,0.9678350725632651,1.0798018134799625,0.8958742725659132,1.0165643682683656,0.9729481039648221,1.0816058028271733
Denmark (East),2022-01-01,1.0762870737054142,0.8619493468528856,0.8059473549012337,1.1332565609825682,1.1098467923136657,1.0012674093122185,0.9561085886585727,1.0755007533748555,0.9927514305170728,1.0875586131222124,0.9360241596221984,0.9039205272758731,1.043579489580934,0.9595265833029071,1.0117183726730414,1.0364109987969552,1.0328633621568644,1.1119249389550518,1.1551083897857297,0.8906865163034857,0.8672610892233883,1.0138971717394758,1.147330783649623,1.0055671113640308,1.1650774880027366,0.9491052240351141,0.9022665279706377,0.9494464481134868,1.13054758581435,0.9021083730289405
Denmark (East),2022-02-01,1.0848290923979673,0.9448924755220376,1.0115726175426853,0.9412884537752214,1.0148959251520135,1.0809171066589878,0.9506467671446072,1.0114631756329149,1.0035458045552166,1.0042483192790066,1.0858308065928082,1.0390065999013898,1.1104811631428242,0.9320681595641056,1.0950198086506675,1.0293753874182847,0.9430842141824463,1.0850086992108816,1.0807760295009639,1.117137812364158,0.8938177379058648,1.0930315247074187,0.8197354880105094,0.9542017752567851,1.0881492479887502,1.07061265060482,1.1021375256294461,1.1163825547033612,1.0345522831566565,1.070760136652824
Denmark (East),2022-03-01,0.9529570720054619,1.0335111761501732,1.024323745774768,0.9558278611282118,1.0262426753147051,0.9513567600047614,1.0325340715023572,1.0075204504328328,1.0160477375709474,1.0491143453066263,1.0151675714695507,1.0491113846848645,1.0088434143415559,1.0176741071997164,1.0229635218709523,1.0169981554236072,1.021969505902802,0.9944986862330087,1.000528668727524,1.0330454783577057,1.0227878868592646,1.0289461561371596,1.0382240554557876,1.0470790804136425,1.0139452895811019,0.9972105614175856,1.0227498640138604,1.0324804721757779,1.0186998008110983,1.025252699281832
Denmark (East),2022-04-01,0.8835370762931487,0.8800028545428193,0.8725261369658373,0.9116010583387616,0.9151275539387739,0.8524934842239915,0.8967333417762193,0.809522267296183,0.9190493549890891,0.9126516043325349,0.9061319695964375,0.9145720072251271,0.8793962734311432,0.8310429358411422,0.8916794584430228,0.912751366053734,0.9013994106023525,0.8406158825941589,0.9219866615893169,0.8712583469716146,0.8755986657449454,0.8683331486970073,0.9021992389398101,0.9026511516216023,0.8806566899466441,0.8472029845882555,0.8967619724309972,0.8508395375382547,0.8612352745635379,0.8540492218357253
Denmark (East),2022-05-01,0.9295972854939775,1.0024459448716272,0.8831223087922824,0.9364141727252515,1.004441503353229,0.9390482901198051,1.039459012715664,0.9465700199464668,0.9291256729819468,0.9532007939513858,0.9190668561339135,0.9342550401392599,1.1636929815904016,0.9439933387423651,0.9664001150012944,0.9670815130084975,0.9000734884994432,0.9503412238883255,0.9544089120934434,0.9935933385632811,0.9757473742583062,0.8639247466413338,0.9249010254593502,0.9902892190306501,1.0019563531831719,0.9277838926768538,0.9198150092658648,0.9547042788804748,0.9145981366152343,0.9289187778758808
Denmark (East),2022-06-01,0.9966902144612929,0.9946304655871452,0.9964164738686315,0.9874287541565778,0.9703176720414981,0.9900519098628643,0.9722495714536208,0.999840265267027,0.9958665881223004,0.988589597620726,0.9903692098397167,0.9878268782184101,0.9672271128139256,0.976947370097283,0.9681654139258253,0.9791561785070756,0.9870348561018913,0.9869698760958359,0.9754307385322861,0.9801332086409346,0.9887993514362476,0.9987456527378901,0.9943409521114929,0.9954933569784251,0.9810042608528051,0.9702409838050025,0.9859137548279073,0.9376279965489762,0.9878498804108076,0.968066235320507
Denmark (East),2022-07-01,0.9303155344794206,0.9607521170488864,0.9713815014197026,0.9637416025681704,0.9619100329216181,0.9551658889857265,0.9582444350041347,0.9851434259259579,0.9788053561314529,0.9686883286362885,0.9982379666173558,0.9706043025863262,0.9810742783754633,0.9612509514387896,0.9575038229979537,0.967450995352075,0.9521799639088661,0.9553408714860754,0.958776372441812,0.9444191798367386,0.9537562582007464,0.9908291389666675,0.9518788601171103,0.9611773905950032,0.971385078959885,0.9087705603027985,0.9630517235409711,0.9519526008151374,0.950439980818245,0.9583996415340762
